patch_id,labels,split,country,s1_name,s2v1_name,contains_seasonal_snow,contains_cloud_or_shadow,has_top_class
S2B_MSIL2A_20171107T105229_N9999_R051_T31UER_89_02,['Arable land'],train,Belgium,S1A_IW_GRDH_1SDV_20171105T173238_31UER_89_2,S2B_MSIL2A_20171107T105229_89_2,False,False,True
S2A_MSIL2A_20170905T095031_N9999_R079_T35WPN_00_70,['Inland waters'],train,Finland,S1A_IW_GRDH_1SDV_20170903T153323_35WPN_0_70,S2A_MSIL2A_20170905T95032_0_70,False,False,True
S2B_MSIL2A_20170709T094029_N9999_R036_T35VNL_01_43,"['Arable land' 'Broad-leaved forest' 'Inland waters' 'Inland wetlands'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20170709T043159_35VNL_1_43,S2B_MSIL2A_20170709T094029_1_43,False,False,True
S2A_MSIL2A_20180526T100031_N9999_R122_T34WFU_56_09,"['Coniferous forest' 'Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180526T045642_34WFU_56_9,S2A_MSIL2A_20180526T100031_56_9,False,False,True
S2A_MSIL2A_20170717T113321_N9999_R080_T29UPV_53_11,['Pastures'],train,Ireland,S1B_IW_GRDH_1SDV_20170717T064605_29UPV_53_11,S2A_MSIL2A_20170717T113321_53_11,False,False,True
S2A_MSIL2A_20180508T104031_N9999_R008_T31UGR_03_40,['Complex cultivation patterns' 'Mixed forest' 'Pastures'],train,Luxembourg,S1A_IW_GRDH_1SDV_20180508T055029_31UGR_3_40,S2A_MSIL2A_20180508T104031_3_40,False,False,True
S2B_MSIL2A_20170924T093019_N9999_R136_T35UMB_01_04,"['Arable land' 'Transitional woodland, shrub']",train,Lithuania,S1B_IW_GRDH_1SDV_20170924T044220_35UMB_1_4,S2B_MSIL2A_20170924T93020_1_4,False,False,True
S2B_MSIL2A_20171219T095409_N9999_R079_T33TWN_85_04,['Arable land' 'Urban fabric'],train,Austria,S1B_IW_GRDH_1SDV_20171220T050912_33TWN_85_4,S2B_MSIL2A_20171219T095409_85_4,False,False,True
S2B_MSIL2A_20170930T095019_N9999_R079_T34UEG_90_00,"['Arable land' 'Coniferous forest' 'Mixed forest'
 'Transitional woodland, shrub']",train,Lithuania,S1B_IW_GRDH_1SDV_20170929T045032_34UEG_90_0,S2B_MSIL2A_20170930T095019_90_0,False,False,True
S2A_MSIL2A_20170905T095031_N9999_R079_T35VNL_07_10,['Coniferous forest' 'Mixed forest'],train,Finland,S1B_IW_GRDH_1SDV_20170907T043202_35VNL_7_10,S2A_MSIL2A_20170905T095031_7_10,False,False,True
S2A_MSIL2A_20171104T095201_N9999_R079_T33TXN_23_06,['Inland waters'],train,Austria,S1A_IW_GRDH_1SDV_20171104T165048_33TXN_23_6,S2A_MSIL2A_20171104T095201_23_6,False,False,True
S2B_MSIL2A_20180428T095029_N9999_R079_T33TXN_08_49,"['Arable land' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Permanent crops' 'Urban fabric']",train,Austria,S1A_IW_GRDH_1SDV_20180428T164218_33TXN_8_49,S2B_MSIL2A_20180428T095029_8_49,False,False,True
S2A_MSIL2A_20171101T094131_N9999_R036_T35VNK_08_17,"['Coniferous forest' 'Inland waters' 'Mixed forest'
 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20171101T154016_35VNK_8_17,S2A_MSIL2A_20171101T094131_8_17,False,False,True
S2A_MSIL2A_20180526T100031_N9999_R122_T34WFU_70_08,"['Coniferous forest' 'Inland wetlands' 'Mixed forest'
 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180526T045642_34WFU_70_8,S2A_MSIL2A_20180526T100031_70_8,False,False,True
S2A_MSIL2A_20180526T100031_N9999_R122_T34WFU_31_03,"['Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180526T045642_34WFU_31_3,S2A_MSIL2A_20180526T100031_31_3,False,False,True
S2A_MSIL2A_20170905T095031_N9999_R079_T35WPN_12_53,"['Coniferous forest' 'Inland waters' 'Inland wetlands'
 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20170904T152418_35WPN_12_53,S2A_MSIL2A_20170905T95032_12_53,False,False,True
S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_59_84,"['Agro-forestry areas' 'Arable land' 'Broad-leaved forest'
 'Transitional woodland, shrub']",train,Portugal,S1A_IW_GRDH_1SDV_20171121T183515_29SND_59_84,S2A_MSIL2A_20171121T112351_59_84,False,False,True
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNL_32_78,"['Arable land' 'Coniferous forest' 'Mixed forest'
 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20180524T154016_35VNL_32_78,S2B_MSIL2A_20180525T094029_32_78,False,False,True
S2A_MSIL2A_20180430T094031_N9999_R036_T34TCR_72_78,"['Arable land' 'Broad-leaved forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Serbia,S1B_IW_GRDH_1SDV_20180429T163254_34TCR_72_78,S2A_MSIL2A_20180430T094031_72_78,False,False,True
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_44_83,['Arable land' 'Complex cultivation patterns' 'Pastures' 'Urban fabric'],train,Lithuania,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_44_83,S2B_MSIL2A_20170808T094029_44_83,False,False,True
S2B_MSIL2A_20180502T093039_N9999_R136_T34TEP_90_61,['Broad-leaved forest' 'Coniferous forest' 'Mixed forest'],train,Serbia,S1A_IW_GRDH_1SDV_20180430T162450_34TEP_90_61,S2B_MSIL2A_20180502T093039_90_61,False,False,True
S2B_MSIL2A_20180515T112109_N9999_R037_T29SNC_82_25,"['Arable land' 'Complex cultivation patterns'
 'Transitional woodland, shrub']",train,Portugal,S1B_IW_GRDH_1SDV_20180515T063421_29SNC_82_25,S2B_MSIL2A_20180515T112109_82_25,False,False,True
S2B_MSIL2A_20171015T104009_N9999_R008_T31UGS_17_79,"['Broad-leaved forest' 'Coniferous forest' 'Inland wetlands'
 'Mixed forest']",train,Belgium,S1A_IW_GRDH_1SDV_20171016T055031_31UGS_17_79,S2B_MSIL2A_20171015T104009_17_79,False,False,True
S2B_MSIL2A_20180417T102019_N9999_R065_T34WFV_80_73,"['Coniferous forest' 'Inland waters' 'Mixed forest'
 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180417T155012_34WFV_80_73,S2B_MSIL2A_20180417T102019_80_73,False,False,True
S2A_MSIL2A_20180526T100031_N9999_R122_T34WFU_87_77,['Coniferous forest' 'Inland wetlands' 'Mixed forest'],train,Finland,S1A_IW_GRDH_1SDV_20180526T045642_34WFU_87_77,S2A_MSIL2A_20180526T100031_87_77,False,False,True
S2B_MSIL2A_20170709T094029_N9999_R036_T35VNL_02_15,"['Coniferous forest' 'Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20170709T043159_35VNL_2_15,S2B_MSIL2A_20170709T094029_2_15,False,False,True
S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_48_04,['Arable land' 'Permanent crops'],train,Portugal,S1A_IW_GRDH_1SDV_20171203T183450_29SNB_48_4,S2A_MSIL2A_20171201T112431_48_4,False,False,True
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNL_90_25,"['Arable land' 'Coniferous forest' 'Mixed forest'
 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180525T153259_35VNL_90_25,S2B_MSIL2A_20180525T094029_90_25,False,False,True
S2B_MSIL2A_20180522T093029_N9999_R136_T35VPJ_12_56,"['Coniferous forest' 'Inland waters' 'Mixed forest'
 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180523T043321_35VPJ_12_56,S2B_MSIL2A_20180522T093029_12_56,False,False,True
S2B_MSIL2A_20180421T100029_N9999_R122_T33UWQ_00_76,"['Arable land' 'Complex cultivation patterns' 'Coniferous forest'
 'Urban fabric']",train,Austria,S1A_IW_GRDH_1SDV_20180421T165111_33UWQ_0_76,S2B_MSIL2A_20180421T100030_0_76,False,False,True
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_84_01,"['Broad-leaved forest' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest']",train,Lithuania,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_84_1,S2B_MSIL2A_20170808T094029_84_1,False,False,True
S2B_MSIL2A_20170927T094019_N9999_R036_T35VLC_05_69,['Arable land' 'Pastures'],train,Lithuania,S1A_IW_GRDH_1SDV_20170928T161150_35VLC_5_69,S2B_MSIL2A_20170927T094019_5_69,False,False,True
S2B_MSIL2A_20170802T092029_N9999_R093_T34TFN_28_11,"['Broad-leaved forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Natural grassland and sparsely vegetated areas'
 'Transitional woodland, shrub']",train,Serbia,S1B_IW_GRDH_1SDV_20170802T043726_34TFN_28_11,S2B_MSIL2A_20170802T092029_28_11,False,False,True
S2B_MSIL2A_20170709T094029_N9999_R036_T35VNL_10_73,"['Arable land' 'Coniferous forest' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20170709T043159_35VNL_10_73,S2B_MSIL2A_20170709T094029_10_73,False,False,True
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNL_52_06,"['Coniferous forest' 'Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180525T153259_35VNL_52_6,S2B_MSIL2A_20180525T094029_52_6,False,False,True
S2B_MSIL2A_20180422T093029_N9999_R136_T34TEQ_46_85,"['Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Serbia,S1A_IW_GRDH_1SDV_20180422T044621_34TEQ_46_85,S2B_MSIL2A_20180422T093029_46_85,False,False,True
S2B_MSIL2A_20180422T093029_N9999_R136_T34TEQ_10_06,['Arable land' 'Pastures'],train,Serbia,S1A_IW_GRDH_1SDV_20180422T044556_34TEQ_10_6,S2B_MSIL2A_20180422T093029_10_6,False,False,True
S2B_MSIL2A_20171219T095409_N9999_R079_T33TWN_38_87,['Arable land' 'Broad-leaved forest'],train,Austria,S1B_IW_GRDH_1SDV_20171220T050937_33TWN_38_87,S2B_MSIL2A_20171219T095409_38_87,False,False,True
S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_78_88,['Agro-forestry areas' 'Arable land' 'Pastures'],train,Portugal,S1A_IW_GRDH_1SDV_20171122T063450_29SND_78_88,S2A_MSIL2A_20171121T112351_78_88,False,False,True
S2B_MSIL2A_20171107T105229_N9999_R051_T31UER_85_01,['Arable land' 'Pastures' 'Urban fabric'],train,Belgium,S1A_IW_GRDH_1SDV_20171105T173238_31UER_85_1,S2B_MSIL2A_20171107T105229_85_1,False,False,True
S2B_MSIL2A_20170906T101019_N9999_R022_T34WFS_57_81,"['Coniferous forest' 'Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20170906T155749_34WFS_57_81,S2B_MSIL2A_20170906T101020_57_81,False,False,True
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEQ_07_84,['Arable land' 'Complex cultivation patterns' 'Urban fabric'],train,Serbia,S1A_IW_GRDH_1SDV_20170914T162516_34TEQ_7_84,S2B_MSIL2A_20170914T093029_7_84,False,False,True
S2B_MSIL2A_20170924T093019_N9999_R136_T35VPK_65_90,"['Arable land' 'Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest']",train,Finland,S1B_IW_GRDH_1SDV_20170926T042416_35VPK_65_90,S2B_MSIL2A_20170924T093019_65_90,False,False,True
S2A_MSIL2A_20171101T094131_N9999_R036_T35VNK_59_80,"['Broad-leaved forest' 'Coniferous forest' 'Inland waters' 'Mixed forest'
 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20171101T042417_35VNK_59_80,S2A_MSIL2A_20171101T094131_59_80,False,False,True
S2B_MSIL2A_20171107T105229_N9999_R051_T31UER_54_12,"['Arable land' 'Complex cultivation patterns'
 'Industrial or commercial units' 'Urban fabric']",train,Belgium,S1B_IW_GRDH_1SDV_20171108T055808_31UER_54_12,S2B_MSIL2A_20171107T105229_54_12,False,False,True
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_42_02,"['Coniferous forest' 'Inland wetlands' 'Mixed forest'
 'Transitional woodland, shrub']",train,Lithuania,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_42_2,S2B_MSIL2A_20170808T094029_42_2,False,False,True
S2B_MSIL2A_20170709T094029_N9999_R036_T35VNL_12_86,['Arable land' 'Inland waters' 'Mixed forest'],train,Finland,S1B_IW_GRDH_1SDV_20170709T043159_35VNL_12_86,S2B_MSIL2A_20170709T094029_12_86,False,False,True
S2B_MSIL2A_20170709T094029_N9999_R036_T35VNL_19_11,"['Arable land' 'Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20170709T043159_35VNL_19_11,S2B_MSIL2A_20170709T094029_19_11,False,False,True
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNL_83_79,['Coniferous forest' 'Inland waters' 'Mixed forest'],train,Finland,S1A_IW_GRDH_1SDV_20180525T153259_35VNL_83_79,S2B_MSIL2A_20180525T094029_83_79,False,False,True
S2B_MSIL2A_20180201T093219_N9999_R136_T34TEP_34_08,"['Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Serbia,S1B_IW_GRDH_1SDV_20180203T044529_34TEP_34_8,S2B_MSIL2A_20180201T093219_34_8,False,False,True
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_56_06,"['Complex cultivation patterns' 'Coniferous forest' 'Mixed forest'
 'Pastures']",train,Lithuania,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_56_6,S2B_MSIL2A_20170808T094029_56_6,False,False,True
S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_88_02,"['Arable land' 'Broad-leaved forest' 'Transitional woodland, shrub'
 'Urban fabric']",train,Portugal,S1A_IW_GRDH_1SDV_20171128T182648_29SNB_88_2,S2A_MSIL2A_20171201T112431_88_2,False,False,True
S2B_MSIL2A_20180422T093029_N9999_R136_T34TEQ_74_82,"['Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Serbia,S1B_IW_GRDH_1SDV_20180423T043716_34TEQ_74_82,S2B_MSIL2A_20180422T093029_74_82,False,False,True
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNL_02_59,['Broad-leaved forest' 'Mixed forest'],train,Finland,S1B_IW_GRDH_1SDV_20180524T154016_35VNL_2_59,S2B_MSIL2A_20180525T094029_2_59,False,False,True
S2B_MSIL2A_20170924T093019_N9999_R136_T35UMB_03_51,"['Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Pastures' 'Transitional woodland, shrub']",train,Lithuania,S1B_IW_GRDH_1SDV_20170924T155448_35UMB_3_51,S2B_MSIL2A_20170924T93021_3_51,False,False,True
S2B_MSIL2A_20180515T112109_N9999_R037_T29SNC_81_81,['Agro-forestry areas' 'Arable land' 'Broad-leaved forest'],train,Portugal,S1B_IW_GRDH_1SDV_20180515T063421_29SNC_81_81,S2B_MSIL2A_20180515T112109_81_81,False,False,True
S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_82_46,"['Broad-leaved forest' 'Pastures' 'Transitional woodland, shrub']",train,Portugal,S1A_IW_GRDH_1SDV_20171122T063450_29SND_82_46,S2A_MSIL2A_20171121T112351_82_46,False,False,True
S2B_MSIL2A_20180521T100029_N9999_R122_T34WFS_81_52,"['Arable land' 'Coniferous forest' 'Mixed forest'
 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180521T044858_34WFS_81_52,S2B_MSIL2A_20180521T100029_81_52,False,False,True
S2A_MSIL2A_20171101T094131_N9999_R036_T35VNJ_04_73,"['Coniferous forest' 'Inland waters' 'Mixed forest'
 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20171101T153951_35VNJ_4_73,S2A_MSIL2A_20171101T94132_4_73,False,False,True
S2B_MSIL2A_20171107T105229_N9999_R051_T31UER_41_00,['Arable land' 'Broad-leaved forest' 'Pastures'],train,Belgium,S1A_IW_GRDH_1SDV_20171105T173238_31UER_41_0,S2B_MSIL2A_20171107T105229_41_0,False,False,True
S2B_MSIL2A_20170824T100019_N9999_R122_T33TWM_50_06,"['Arable land' 'Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Austria,S1A_IW_GRDH_1SDV_20170824T165022_33TWM_50_6,S2B_MSIL2A_20170824T100019_50_6,False,False,True
S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_84_42,"['Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Moors, heathland and sclerophyllous vegetation' 'Pastures'
 'Transitional woodland, shrub']",train,Portugal,S1A_IW_GRDH_1SDV_20171203T183450_29SNB_84_42,S2A_MSIL2A_20171201T112431_84_42,False,False,True
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEP_06_18,"['Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162516_34TEP_6_18,S2B_MSIL2A_20170914T93030_6_18,False,False,True
S2B_MSIL2A_20180326T112109_N9999_R037_T29SNB_78_15,"['Agro-forestry areas' 'Arable land'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Moors, heathland and sclerophyllous vegetation']",train,Portugal,S1B_IW_GRDH_1SDV_20180327T183408_29SNB_78_15,S2B_MSIL2A_20180326T112109_78_15,False,False,True
S2A_MSIL2A_20171101T094131_N9999_R036_T35VNJ_70_80,['Coniferous forest' 'Inland waters' 'Mixed forest'],train,Finland,S1B_IW_GRDH_1SDV_20171101T153951_35VNJ_70_80,S2A_MSIL2A_20171101T94132_70_80,False,False,True
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNL_87_38,"['Coniferous forest' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest']",train,Finland,S1A_IW_GRDH_1SDV_20180525T153259_35VNL_87_38,S2B_MSIL2A_20180525T094029_87_38,False,False,True
S2A_MSIL2A_20171002T112111_N9999_R037_T29SNC_90_45,"['Agro-forestry areas' 'Broad-leaved forest'
 'Moors, heathland and sclerophyllous vegetation']",train,Portugal,S1A_IW_GRDH_1SDV_20170929T182649_29SNC_90_45,S2A_MSIL2A_20171002T112111_90_45,False,False,True
S2B_MSIL2A_20170709T094029_N9999_R036_T35VNL_81_37,"['Coniferous forest' 'Inland waters' 'Mixed forest'
 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20170709T043159_35VNL_81_37,S2B_MSIL2A_20170709T094029_81_37,False,False,True
S2A_MSIL2A_20171002T112111_N9999_R037_T29SNB_80_72,"['Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Moors, heathland and sclerophyllous vegetation' 'Permanent crops'
 'Urban fabric']",train,Portugal,S1A_IW_GRDH_1SDV_20171004T183450_29SNB_80_72,S2A_MSIL2A_20171002T112112_80_72,False,False,True
S2B_MSIL2A_20171015T104009_N9999_R008_T31UGR_25_90,"['Arable land' 'Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Pastures' 'Urban fabric']",train,Luxembourg,S1A_IW_GRDH_1SDV_20171016T055031_31UGR_25_90,S2B_MSIL2A_20171015T104010_25_90,False,False,True
S2A_MSIL2A_20180510T094031_N9999_R036_T35WPP_08_69,"['Complex cultivation patterns' 'Coniferous forest' 'Inland waters'
 'Mixed forest']",train,Finland,S1A_IW_GRDH_1SDV_20180511T043205_35WPP_8_69,S2A_MSIL2A_20180510T94032_8_69,False,False,True
S2B_MSIL2A_20180522T093029_N9999_R136_T35VPJ_16_01,['Coniferous forest' 'Mixed forest'],train,Finland,S1A_IW_GRDH_1SDV_20180523T043256_35VPJ_16_1,S2B_MSIL2A_20180522T093029_16_1,False,False,True
S2B_MSIL2A_20180428T095029_N9999_R079_T33TXN_02_13,['Broad-leaved forest' 'Mixed forest'],train,Austria,S1A_IW_GRDH_1SDV_20180428T164243_33TXN_2_13,S2B_MSIL2A_20180428T095029_2_13,False,False,True
S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_18_09,"['Arable land' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest']",train,Finland,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_18_9,S2A_MSIL2A_20180413T95032_18_9,False,False,True
S2B_MSIL2A_20171219T095409_N9999_R079_T33TWN_56_83,['Arable land' 'Complex cultivation patterns' 'Urban fabric'],train,Austria,S1B_IW_GRDH_1SDV_20171220T050937_33TWN_56_83,S2B_MSIL2A_20171219T095409_56_83,False,False,True
S2A_MSIL2A_20180507T093041_N9999_R136_T35UMA_08_45,"['Arable land' 'Broad-leaved forest' 'Mixed forest' 'Pastures'
 'Transitional woodland, shrub']",train,Lithuania,S1A_IW_GRDH_1SDV_20180506T042655_35UMA_8_45,S2A_MSIL2A_20180507T093041_8_45,False,False,True
S2B_MSIL2A_20180225T105019_N9999_R051_T31UER_87_32,"['Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Pastures' 'Urban fabric']",train,Belgium,S1A_IW_GRDH_1SDV_20180225T055027_31UER_87_32,S2B_MSIL2A_20180225T105019_87_32,False,False,True
S2B_MSIL2A_20180422T093029_N9999_R136_T34TEQ_06_41,"['Arable land' 'Broad-leaved forest' 'Inland wetlands'
 'Transitional woodland, shrub']",train,Serbia,S1A_IW_GRDH_1SDV_20180422T044621_34TEQ_6_41,S2B_MSIL2A_20180422T093029_6_41,False,False,True
S2A_MSIL2A_20170717T113321_N9999_R080_T29UPV_36_00,"['Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Pastures']",train,Ireland,S1B_IW_GRDH_1SDV_20170717T064605_29UPV_36_0,S2A_MSIL2A_20170717T113321_36_0,False,False,True
S2A_MSIL2A_20170803T094031_N9999_R036_T34TCR_83_09,['Arable land'],train,Serbia,S1A_IW_GRDH_1SDV_20170802T163350_34TCR_83_9,S2A_MSIL2A_20170803T094031_83_9,False,False,True
S2B_MSIL2A_20170927T094019_N9999_R036_T35ULB_73_87,['Arable land' 'Complex cultivation patterns' 'Pastures'],train,Lithuania,S1A_IW_GRDH_1SDV_20170928T161125_35ULB_73_87,S2B_MSIL2A_20170927T94020_73_87,False,False,True
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_65_00,"['Arable land' 'Complex cultivation patterns' 'Coniferous forest'
 'Urban fabric']",train,Lithuania,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_65_0,S2B_MSIL2A_20170808T094029_65_0,False,False,True
S2B_MSIL2A_20180421T100029_N9999_R122_T33TWN_18_02,['Coniferous forest' 'Inland waters' 'Pastures' 'Urban fabric'],train,Austria,S1A_IW_GRDH_1SDV_20180421T165046_33TWN_18_2,S2B_MSIL2A_20180421T100029_18_2,False,False,True
